S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
66.9071,2.0317,92.1875,0.3271,81.5104,0.6149,89.8438,0.3313,86.1979,0.4338,90.3646,0.4027,71.0938,0.8243,79.6875,0.6793,95.3125,0.2669,92.4479,0.374,93.2292,0.2996
66.9271,2.0304,92.7083,0.3258,80.4688,0.6115,90.3646,0.331,87.2396,0.424,89.8438,0.4108,71.0938,0.809,80.4688,0.6743,94.7917,0.2735,92.1875,0.3859,93.2292,0.3073
67.1875,2.0212,92.1875,0.329,82.0312,0.5911,90.3646,0.3302,86.7188,0.4162,89.5833,0.4219,71.875,0.7904,82.8125,0.6357,94.5312,0.2809,92.4479,0.3886,93.4896,0.2957
67.2276,2.0158,92.4479,0.3276,81.7708,0.583,90.3646,0.3338,85.9375,0.4425,89.5833,0.4265,71.6146,0.783,83.3333,0.6441,95.0521,0.2726,92.9688,0.3798,94.0104,0.2943
67.3978,2.0118,93.2292,0.3109,82.0312,0.5904,90.625,0.327,86.4583,0.4268,90.3646,0.4086,71.6146,0.7909,81.7708,0.6612,95.0521,0.28,93.2292,0.3726,93.2292,0.2964
67.4079,2.0051,92.1875,0.3109,80.7292,0.6001,91.6667,0.3086,87.5,0.4101,89.0625,0.4271,71.6146,0.791,82.5521,0.6568,95.3125,0.2689,92.4479,0.3636,93.4896,0.294
67.6482,1.9986,92.4479,0.3117,81.7708,0.5857,90.8854,0.3232,86.9792,0.4228,89.0625,0.4263,72.1354,0.7748,82.5521,0.6408,94.7917,0.2787,92.4479,0.3687,94.0104,0.2881
67.6583,1.9974,92.9688,0.3041,82.2917,0.5853,91.6667,0.3131,86.7188,0.4199,89.8438,0.418,71.875,0.7816,84.375,0.6314,95.0521,0.2726,91.9271,0.3846,94.2708,0.2832
67.3678,2.002,92.7083,0.3092,83.3333,0.5584,90.8854,0.323,86.9792,0.4158,90.625,0.3995,71.6146,0.7922,83.3333,0.6369,95.0521,0.2706,92.7083,0.3663,94.0104,0.2917
67.3978,1.9992,92.7083,0.3191,81.7708,0.5941,91.1458,0.3139,86.4583,0.4287,90.625,0.3898,72.1354,0.7793,83.0729,0.6361,94.7917,0.2692,92.4479,0.3687,93.75,0.2919
67.6182,1.9932,93.2292,0.3129,80.9896,0.609,90.8854,0.3081,87.2396,0.416,90.625,0.3795,73.1771,0.7622,81.5104,0.6574,95.0521,0.2611,93.75,0.3448,94.2708,0.2792
67.6783,1.9892,93.2292,0.3077,81.5104,0.6048,91.1458,0.312,86.7188,0.4155,90.1042,0.3966,73.9583,0.7729,81.5104,0.662,95.0521,0.2558,93.2292,0.3658,94.2708,0.28
67.7384,1.9895,93.4896,0.3041,81.5104,0.5822,91.6667,0.307,86.7188,0.4124,89.8438,0.405,73.1771,0.7664,83.3333,0.6394,95.0521,0.2571,93.4896,0.3635,93.75,0.2767
67.7083,1.9926,93.2292,0.3081,82.0312,0.5609,91.4062,0.3119,87.2396,0.4147,90.1042,0.4055,71.6146,0.787,83.5938,0.6244,95.0521,0.2635,93.2292,0.3631,94.2708,0.2812
67.9187,1.9933,93.2292,0.3094,82.5521,0.5558,91.1458,0.316,86.9792,0.4093,90.1042,0.4056,72.6562,0.7785,84.6354,0.6056,95.0521,0.2644,93.2292,0.367,94.7917,0.28
68.0288,1.9909,93.2292,0.309,82.0312,0.5688,91.6667,0.3086,86.9792,0.4153,90.625,0.3963,73.6979,0.757,84.375,0.6162,95.3125,0.26,93.2292,0.3656,95.0521,0.2762
68.0389,1.9905,92.9688,0.3087,82.5521,0.5603,90.625,0.3138,86.7188,0.4137,90.1042,0.3981,73.6979,0.7636,83.8542,0.6214,95.8333,0.2534,93.4896,0.3507,94.7917,0.2752
67.9688,1.9913,92.9688,0.309,83.3333,0.5414,91.9271,0.2991,86.9792,0.4019,90.3646,0.3834,73.4375,0.7729,84.8958,0.6059,95.5729,0.252,92.7083,0.3615,94.7917,0.2758
