S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
84.4051,0.5691,88.0208,0.5213,85.4167,0.5408,85.4167,0.5607,86.9792,0.5203,84.8958,0.6177,85.9375,0.6013,80.2083,0.652,84.8958,0.5517,83.8542,0.5535,85.4167,0.5829
84.5152,0.5675,86.9792,0.5319,86.4583,0.5343,85.4167,0.5626,85.4167,0.5375,84.8958,0.6057,85.9375,0.6,79.1667,0.6671,83.8542,0.5606,84.375,0.5285,85.4167,0.5806
84.5453,0.5659,86.9792,0.5285,85.9375,0.5309,86.4583,0.544,85.4167,0.5425,84.8958,0.6328,86.4583,0.5761,79.1667,0.6663,83.3333,0.5816,83.3333,0.5466,85.9375,0.5597
84.5853,0.5642,86.9792,0.5081,85.9375,0.5173,84.8958,0.557,85.4167,0.5361,84.8958,0.6203,85.9375,0.5748,80.2083,0.651,84.375,0.5431,84.8958,0.5187,86.4583,0.5784
84.6054,0.5625,86.9792,0.5324,86.4583,0.5221,84.8958,0.5538,86.9792,0.5119,84.8958,0.6141,86.4583,0.5832,80.2083,0.6469,84.375,0.5583,84.375,0.5454,85.4167,0.5815
84.6254,0.561,86.9792,0.5217,86.4583,0.5175,86.4583,0.5251,86.4583,0.5226,85.9375,0.6005,86.9792,0.5714,79.1667,0.6566,83.8542,0.5666,84.8958,0.5269,86.9792,0.557
84.7256,0.5594,86.4583,0.5307,87.5,0.5025,86.4583,0.5275,86.9792,0.5264,84.8958,0.6128,86.4583,0.59,80.2083,0.6364,84.375,0.5558,84.375,0.5327,85.4167,0.5629
84.7456,0.5578,86.9792,0.528,86.9792,0.514,85.4167,0.5259,86.4583,0.5157,84.8958,0.6173,86.9792,0.5736,80.7292,0.6256,83.3333,0.5618,84.8958,0.5345,85.9375,0.5635
84.8458,0.5564,86.4583,0.5277,88.0208,0.5032,86.4583,0.5402,86.9792,0.5121,86.4583,0.5705,86.9792,0.5772,79.1667,0.656,83.3333,0.569,84.375,0.5392,86.9792,0.552
84.8958,0.5552,86.9792,0.5166,87.5,0.5111,87.5,0.5246,86.9792,0.5225,84.375,0.6229,86.4583,0.5812,80.2083,0.6405,83.8542,0.5679,84.375,0.5311,85.9375,0.5658
84.9559,0.5537,86.9792,0.5262,87.5,0.5146,86.4583,0.5363,85.9375,0.5179,84.8958,0.6172,86.4583,0.5818,79.1667,0.6577,84.8958,0.5458,83.8542,0.5406,85.4167,0.552
84.996,0.5522,86.9792,0.5154,86.9792,0.5146,85.9375,0.5403,86.4583,0.5143,84.375,0.6179,88.0208,0.558,81.25,0.5937,84.375,0.5559,83.3333,0.541,85.9375,0.5641
85.0761,0.5509,86.4583,0.517,86.4583,0.5182,86.4583,0.5224,86.4583,0.5151,85.4167,0.6075,87.5,0.5333,81.25,0.611,85.4167,0.5341,83.3333,0.5449,87.5,0.5589
85.1262,0.5492,86.9792,0.5168,85.9375,0.5069,85.9375,0.5241,87.5,0.5045,84.375,0.6233,86.9792,0.5738,80.2083,0.632,84.375,0.5578,84.8958,0.5222,86.4583,0.5542
85.1362,0.5478,86.4583,0.5192,85.4167,0.5193,85.9375,0.5303,86.9792,0.5037,84.8958,0.609,88.0208,0.5404,80.7292,0.6248,85.4167,0.5329,84.375,0.5349,86.9792,0.5509
85.1462,0.5464,87.5,0.5042,85.4167,0.5128,86.4583,0.5095,86.9792,0.5157,84.375,0.6149,85.9375,0.5816,80.7292,0.6257,85.4167,0.5352,84.8958,0.5082,87.5,0.5433
85.2264,0.5451,86.4583,0.5159,85.9375,0.4933,85.9375,0.5244,86.4583,0.5173,85.4167,0.583,86.9792,0.5428,80.7292,0.5741,85.4167,0.5433,83.8542,0.5357,86.4583,0.5572
85.2965,0.5439,86.4583,0.5052,87.5,0.4885,85.9375,0.5226,87.5,0.5065,85.4167,0.5969,86.4583,0.5745,79.6875,0.6274,84.375,0.531,84.375,0.5064,86.4583,0.5509
85.2965,0.5428,86.9792,0.5068,85.9375,0.5068,86.4583,0.5153,86.9792,0.5016,85.4167,0.596,86.9792,0.559,80.2083,0.6259,83.8542,0.5527,84.8958,0.5185,86.4583,0.5592
85.2965,0.5416,87.5,0.4935,86.4583,0.4841,86.4583,0.5139,86.9792,0.5039,85.4167,0.6013,86.9792,0.5632,79.1667,0.6386,84.8958,0.5436,84.8958,0.5232,87.5,0.5413
85.3766,0.5407,88.0208,0.4848,86.9792,0.4887,86.9792,0.5124,86.9792,0.506,85.4167,0.5965,86.4583,0.5743,80.7292,0.6043,85.9375,0.5322,85.4167,0.4962,86.4583,0.5329
85.3966,0.5396,87.5,0.4963,85.9375,0.5036,85.9375,0.5243,88.0208,0.4976,84.8958,0.6168,88.0208,0.5503,79.6875,0.6279,85.4167,0.5209,84.8958,0.5137,86.9792,0.5243
