S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
84.5954,0.5693,88.5417,0.5195,86.4583,0.5457,85.4167,0.5582,86.4583,0.5325,85.4167,0.5893,88.0208,0.5538,80.2083,0.635,83.3333,0.5584,84.8958,0.5557,86.4583,0.5741
84.6154,0.5678,89.0625,0.504,86.4583,0.5309,85.4167,0.5626,86.9792,0.5059,85.9375,0.5976,85.4167,0.5996,79.1667,0.6544,82.8125,0.5797,84.375,0.5481,86.4583,0.5853
84.6254,0.566,86.9792,0.5324,87.5,0.5032,85.9375,0.5528,87.5,0.4986,85.9375,0.5984,86.4583,0.5718,80.2083,0.651,83.8542,0.5658,84.8958,0.5533,86.4583,0.5728
84.7356,0.5638,88.0208,0.5352,86.9792,0.5379,85.4167,0.5543,86.4583,0.5254,85.9375,0.5868,86.4583,0.5829,80.2083,0.6558,83.3333,0.5784,84.375,0.5444,85.4167,0.5743
84.8057,0.562,87.5,0.5316,85.9375,0.5326,86.4583,0.5318,85.9375,0.5371,86.4583,0.5715,85.9375,0.5886,80.7292,0.6385,83.8542,0.5702,84.8958,0.5523,85.9375,0.5675
84.8758,0.5602,87.5,0.5241,86.9792,0.5183,86.9792,0.5223,86.9792,0.5135,86.9792,0.5664,85.9375,0.5828,79.6875,0.6616,83.3333,0.5751,85.4167,0.5431,86.9792,0.566
84.8858,0.5585,88.5417,0.5067,85.9375,0.5303,85.9375,0.5487,86.9792,0.5134,85.9375,0.5736,85.9375,0.5927,80.2083,0.6462,84.375,0.5479,84.8958,0.5444,85.9375,0.5724
84.8758,0.5571,87.5,0.5171,86.4583,0.5245,85.4167,0.5504,85.9375,0.5288,86.4583,0.5621,86.4583,0.5912,79.1667,0.6615,84.375,0.5565,85.9375,0.5181,86.4583,0.5703
84.976,0.5555,87.5,0.5144,85.9375,0.5213,86.4583,0.5326,85.9375,0.5341,85.9375,0.5864,86.9792,0.5679,79.1667,0.6607,83.3333,0.5781,84.8958,0.5388,86.4583,0.5503
85.006,0.5538,88.0208,0.4932,86.9792,0.5074,85.4167,0.5465,85.4167,0.5273,85.9375,0.5745,86.4583,0.5672,80.2083,0.646,84.375,0.5383,86.9792,0.512,86.4583,0.5685
84.996,0.5523,88.0208,0.5178,86.9792,0.5126,85.4167,0.5416,86.4583,0.5037,85.9375,0.5685,85.9375,0.5756,80.2083,0.6415,84.375,0.5547,84.8958,0.5369,85.4167,0.5707
85.0661,0.5508,88.0208,0.5067,87.5,0.5083,86.9792,0.5136,85.9375,0.5145,86.9792,0.554,86.4583,0.5634,79.1667,0.6513,83.3333,0.5632,85.4167,0.5189,86.4583,0.5459
85.0962,0.5491,87.5,0.5161,88.0208,0.4932,86.9792,0.517,86.4583,0.5183,85.9375,0.5665,85.4167,0.5821,80.2083,0.6306,84.375,0.5525,85.4167,0.5237,85.4167,0.552
85.1162,0.5477,87.5,0.513,86.9792,0.5041,85.9375,0.5161,85.9375,0.5079,86.4583,0.5718,86.9792,0.5665,80.7292,0.6197,83.3333,0.5593,85.9375,0.5253,86.4583,0.554
85.1863,0.5464,86.9792,0.5137,87.5,0.4944,85.9375,0.5286,86.4583,0.5041,87.5,0.5271,86.9792,0.5687,79.1667,0.6517,82.8125,0.5659,85.9375,0.5304,86.4583,0.5427
85.1763,0.5451,87.5,0.5029,86.9792,0.5011,86.9792,0.5135,86.4583,0.5151,85.9375,0.5753,85.9375,0.5739,80.7292,0.6353,82.8125,0.5648,85.9375,0.5234,86.4583,0.5563
85.2965,0.5437,87.5,0.5126,86.9792,0.5054,85.9375,0.5263,85.4167,0.5097,86.4583,0.5699,85.9375,0.5751,79.6875,0.6517,84.375,0.5416,85.4167,0.5313,85.9375,0.5426
