S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
70.4728,2.2976,95.3125,0.1834,89.3229,0.4026,95.8333,0.1896,90.3646,0.3651,86.7188,0.5224,82.2917,0.5544,88.0208,0.4301,94.0104,0.319,90.625,0.345,96.6146,0.1567
70.5829,2.2923,95.5729,0.1819,89.0625,0.4062,95.3125,0.192,90.625,0.362,86.9792,0.5141,83.3333,0.5181,88.2812,0.422,94.5312,0.3108,90.8854,0.3469,96.6146,0.1541
70.643,2.2914,95.8333,0.1697,88.8021,0.4038,95.5729,0.1809,90.3646,0.3588,85.9375,0.5217,82.2917,0.5395,88.5417,0.4169,94.2708,0.304,90.8854,0.3498,96.6146,0.1561
70.603,2.2916,95.3125,0.1781,89.5833,0.3908,95.8333,0.1832,90.1042,0.3667,86.4583,0.5268,82.0312,0.5449,87.7604,0.417,94.5312,0.2999,91.1458,0.347,96.3542,0.156
70.7131,2.2904,95.3125,0.1792,89.8438,0.3854,95.5729,0.181,90.3646,0.3554,86.1979,0.5181,82.8125,0.5413,88.0208,0.4139,94.5312,0.2987,90.625,0.3564,96.6146,0.1517
70.6931,2.2907,95.3125,0.1778,89.0625,0.3934,95.8333,0.1836,90.1042,0.3663,86.9792,0.5115,82.5521,0.5528,87.5,0.4219,94.5312,0.2947,90.625,0.3518,96.3542,0.1569
70.7131,2.2923,95.8333,0.1773,89.3229,0.3866,95.8333,0.1733,90.1042,0.3611,86.1979,0.5123,82.8125,0.5366,88.0208,0.4152,94.2708,0.3025,91.4062,0.3418,97.1354,0.1493
70.7532,2.2917,95.5729,0.1745,89.5833,0.3794,96.3542,0.1742,90.3646,0.3495,86.9792,0.501,82.2917,0.5445,88.5417,0.3984,94.2708,0.2978,91.4062,0.3413,97.1354,0.1454
70.7732,2.2943,95.8333,0.172,89.0625,0.3872,95.8333,0.1803,90.3646,0.3439,86.7188,0.5052,82.2917,0.5302,88.2812,0.4097,94.0104,0.3047,91.6667,0.3352,96.875,0.1526
70.7933,2.2934,95.8333,0.1759,89.0625,0.3889,95.8333,0.1849,90.1042,0.3547,86.4583,0.5084,82.2917,0.5314,88.8021,0.4083,94.2708,0.3046,92.1875,0.3186,96.875,0.1552
70.8734,2.2931,95.8333,0.1737,89.5833,0.381,96.0938,0.1706,90.3646,0.3436,86.9792,0.5031,83.0729,0.5277,88.8021,0.4043,94.5312,0.2934,91.4062,0.3321,96.6146,0.1557
70.9235,2.2936,95.5729,0.1787,89.5833,0.3795,95.5729,0.1874,90.625,0.3394,87.2396,0.4935,83.3333,0.5137,88.2812,0.4089,94.2708,0.2892,92.4479,0.3234,96.875,0.1489
70.9435,2.2961,95.5729,0.1751,89.8438,0.372,95.8333,0.1853,90.3646,0.3464,87.5,0.4915,83.3333,0.5153,89.0625,0.4017,94.5312,0.2956,92.1875,0.312,96.875,0.1495
71.0036,2.297,95.5729,0.1726,89.8438,0.3728,95.8333,0.1811,90.3646,0.345,87.5,0.4937,82.8125,0.5326,89.3229,0.3981,94.5312,0.2959,91.9271,0.3209,97.1354,0.1482
71.0337,2.2963,95.5729,0.1765,89.3229,0.3788,95.5729,0.186,90.625,0.3439,87.5,0.4908,83.5938,0.5086,89.5833,0.3993,94.2708,0.2971,92.1875,0.321,97.1354,0.146
70.9736,2.2997,95.8333,0.1698,89.3229,0.376,96.0938,0.1799,91.1458,0.3344,88.2812,0.4803,82.8125,0.5261,89.0625,0.3931,94.2708,0.2965,91.6667,0.3236,96.875,0.1512
71.0236,2.2992,95.5729,0.1742,89.5833,0.3661,95.8333,0.1804,90.625,0.3336,87.7604,0.4842,82.2917,0.5318,89.3229,0.3912,94.2708,0.2903,91.6667,0.3257,96.875,0.151
71.1338,2.3002,96.0938,0.1649,89.5833,0.3711,95.8333,0.1831,90.625,0.3391,87.5,0.4912,83.5938,0.5109,89.0625,0.3976,94.2708,0.2949,92.1875,0.3109,97.1354,0.1476
71.1739,2.3003,95.8333,0.1733,90.1042,0.3654,95.8333,0.1845,91.1458,0.3342,88.0208,0.478,83.8542,0.502,89.0625,0.3985,94.2708,0.2962,92.4479,0.3139,96.875,0.147
71.1438,2.2964,95.5729,0.1743,89.5833,0.3556,96.0938,0.1783,90.625,0.3454,87.2396,0.4918,83.5938,0.5059,89.3229,0.3866,95.0521,0.2842,92.1875,0.3152,97.1354,0.1429
71.2139,2.2976,95.5729,0.1733,89.3229,0.366,96.6146,0.1548,90.625,0.3367,86.9792,0.4855,82.5521,0.5263,90.1042,0.3749,95.3125,0.2729,91.9271,0.3269,96.875,0.1468
71.234,2.298,95.8333,0.1696,90.3646,0.3501,95.8333,0.1764,90.8854,0.3328,88.0208,0.4602,83.3333,0.5143,89.0625,0.3825,95.5729,0.2768,91.6667,0.3204,96.875,0.1477
71.224,2.2994,95.5729,0.1723,89.3229,0.367,96.0938,0.1735,90.3646,0.3315,87.5,0.4801,83.3333,0.5058,89.5833,0.3759,95.0521,0.2791,91.6667,0.3221,96.875,0.1439
71.274,2.3011,95.8333,0.1679,89.5833,0.3609,95.8333,0.1781,91.1458,0.3258,88.0208,0.48,83.0729,0.4994,89.3229,0.383,95.0521,0.284,92.4479,0.313,97.1354,0.1422
71.4043,2.2975,95.8333,0.168,90.1042,0.353,96.0938,0.1681,91.1458,0.3309,87.7604,0.4742,83.3333,0.5016,90.1042,0.3748,95.3125,0.2753,92.7083,0.3186,96.875,0.1477
71.3442,2.2949,95.5729,0.1677,90.3646,0.3411,95.8333,0.1776,90.3646,0.3419,87.2396,0.4802,83.3333,0.4985,89.5833,0.3741,95.0521,0.2713,92.1875,0.3302,97.1354,0.1439
