S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
64.2027,1.5018,60.9375,1.5315,62.5,1.5068,64.0625,1.5069,56.7708,1.4991,70.3125,1.4486,64.5833,1.484,57.8125,1.5385,63.0208,1.5001,63.5417,1.5115,57.2917,1.5876
64.2027,1.4867,63.0208,1.5164,64.0625,1.49,64.5833,1.4974,60.9375,1.4736,71.3542,1.4184,62.5,1.4694,57.8125,1.5282,63.5417,1.4758,63.0208,1.4968,58.3333,1.5777
65.0441,1.4761,61.9792,1.5421,64.5833,1.4768,66.6667,1.4827,58.8542,1.4637,71.3542,1.4173,65.1042,1.458,60.9375,1.5027,60.4167,1.4668,64.5833,1.4876,58.3333,1.5626
64.8237,1.4655,62.5,1.5007,64.5833,1.4795,67.7083,1.4564,60.4167,1.4621,70.8333,1.4077,66.1458,1.4356,60.4167,1.4998,62.5,1.459,62.5,1.4704,58.8542,1.5577
65.8954,1.4472,64.0625,1.4908,65.1042,1.4426,68.75,1.4313,62.5,1.433,71.875,1.3809,65.625,1.4401,60.9375,1.4682,65.625,1.4237,65.625,1.4576,58.3333,1.5361
66.1859,1.4373,62.5,1.4916,66.6667,1.4504,69.7917,1.4364,63.0208,1.42,71.875,1.3933,66.1458,1.433,60.9375,1.4801,66.1458,1.4208,67.1875,1.459,59.375,1.5141
65.9655,1.4319,63.5417,1.4728,67.1875,1.4476,70.3125,1.4162,63.0208,1.4186,73.9583,1.3769,65.625,1.4274,59.8958,1.4702,66.6667,1.4224,65.625,1.4498,59.375,1.5031
66.1158,1.4151,61.9792,1.468,64.0625,1.4212,68.2292,1.4091,63.0208,1.3921,72.3958,1.3584,66.1458,1.3998,59.8958,1.4501,66.1458,1.4035,67.1875,1.417,62.5,1.4907
66.7268,1.3994,65.1042,1.45,65.1042,1.3979,67.1875,1.4063,59.8958,1.3926,73.4375,1.3314,67.7083,1.3926,60.4167,1.4372,64.0625,1.3814,67.7083,1.4016,61.4583,1.4945
67.6382,1.3861,66.6667,1.4211,65.1042,1.4063,70.3125,1.3579,61.4583,1.3748,73.4375,1.3156,68.2292,1.3891,62.5,1.4119,66.1458,1.3754,66.1458,1.398,63.5417,1.4724
67.6883,1.3784,66.6667,1.4175,68.75,1.3859,69.7917,1.3787,64.0625,1.3507,72.9167,1.3311,68.2292,1.3705,64.5833,1.3967,66.1458,1.361,68.2292,1.3839,60.9375,1.468
68.1791,1.3636,65.625,1.4029,69.7917,1.366,71.875,1.3656,65.625,1.3461,73.4375,1.314,69.7917,1.3417,66.1458,1.4005,66.1458,1.3502,69.2708,1.3655,62.5,1.4345
68.0389,1.3513,64.5833,1.4011,68.75,1.3548,70.8333,1.3392,65.1042,1.3354,73.9583,1.2921,70.3125,1.3402,64.0625,1.3851,66.6667,1.3376,68.75,1.3769,62.5,1.4331
68.4696,1.3415,63.5417,1.4007,65.625,1.3417,70.3125,1.3429,64.5833,1.3289,74.4792,1.2594,69.2708,1.3394,66.1458,1.3764,67.7083,1.3283,68.75,1.3578,60.9375,1.4379
68.129,1.3355,67.1875,1.3573,67.7083,1.3492,71.875,1.3216,64.5833,1.2994,73.9583,1.254,69.2708,1.3224,65.625,1.3552,69.7917,1.3078,66.1458,1.3599,62.5,1.4304
68.8401,1.3162,65.625,1.3491,70.8333,1.3149,69.2708,1.3005,63.0208,1.3141,73.4375,1.2471,71.875,1.2924,66.6667,1.34,67.1875,1.3047,67.7083,1.3335,63.5417,1.3921
69.3009,1.3054,64.5833,1.3542,72.9167,1.2977,69.7917,1.3089,65.1042,1.2953,71.875,1.2696,70.8333,1.2841,68.2292,1.3293,66.1458,1.3057,72.3958,1.3034,64.5833,1.3825
70.3726,1.2983,65.1042,1.357,68.2292,1.3058,72.9167,1.2686,65.1042,1.2925,73.4375,1.2623,72.3958,1.3005,68.2292,1.3155,67.1875,1.2852,70.3125,1.3089,66.6667,1.3667
70.5128,1.2937,68.2292,1.3268,69.7917,1.2956,70.3125,1.2933,65.625,1.2848,75.0,1.2284,72.3958,1.2828,66.1458,1.3339,72.3958,1.2735,71.3542,1.3055,65.1042,1.3842
70.2424,1.2846,66.1458,1.3447,69.7917,1.2919,71.875,1.2722,64.0625,1.2688,74.4792,1.2169,72.3958,1.2582,66.1458,1.3065,70.3125,1.2756,69.2708,1.3048,63.5417,1.3777
70.5228,1.2731,65.1042,1.3156,69.7917,1.2701,71.3542,1.2777,65.1042,1.2526,76.0417,1.226,72.3958,1.2491,68.2292,1.3149,69.7917,1.2566,71.875,1.2699,66.6667,1.3555
70.9135,1.2655,66.1458,1.3309,73.9583,1.2625,72.3958,1.2667,64.5833,1.2729,74.4792,1.2361,71.875,1.266,66.6667,1.2994,69.2708,1.2619,70.8333,1.2762,66.1458,1.3575
71.3742,1.2572,63.5417,1.3175,70.3125,1.256,71.3542,1.2528,65.625,1.2396,74.4792,1.2119,73.4375,1.244,68.75,1.2786,72.9167,1.2224,71.875,1.2509,68.75,1.328
71.5044,1.2501,68.2292,1.2943,70.3125,1.2454,70.3125,1.2463,65.625,1.2401,75.5208,1.2006,72.3958,1.2385,68.75,1.2689,73.9583,1.2096,72.9167,1.2457,67.1875,1.3402
71.264,1.2451,67.1875,1.3038,71.3542,1.2397,71.3542,1.2322,68.75,1.2079,74.4792,1.1908,70.8333,1.2486,68.2292,1.2582,74.4792,1.2212,73.9583,1.2592,66.6667,1.3269
71.7348,1.2401,66.6667,1.2916,71.875,1.2352,72.3958,1.2361,65.625,1.2216,76.5625,1.1864,74.4792,1.2347,69.2708,1.2651,71.875,1.2225,73.9583,1.2412,68.2292,1.3252
72.466,1.2286,68.75,1.2606,72.3958,1.2358,73.4375,1.2174,65.625,1.2351,75.0,1.1898,73.4375,1.221,69.7917,1.2562,71.875,1.2172,70.8333,1.2334,68.75,1.2926
72.6162,1.2194,68.75,1.2662,76.0417,1.218,72.9167,1.2224,68.2292,1.2172,76.5625,1.1773,75.5208,1.1973,69.2708,1.2508,73.9583,1.2029,72.3958,1.2326,70.3125,1.2961
72.5861,1.2166,66.6667,1.2777,72.3958,1.2129,71.3542,1.2156,67.7083,1.1996,75.0,1.1854,73.9583,1.2205,70.8333,1.2365,72.9167,1.196,71.875,1.2248,68.2292,1.2972
72.7163,1.2062,70.8333,1.2203,75.0,1.2047,71.875,1.204,70.3125,1.1787,74.4792,1.1786,76.5625,1.1925,70.8333,1.2278,74.4792,1.1776,72.9167,1.2089,68.75,1.3027
72.8466,1.1964,70.3125,1.2285,71.875,1.2036,70.8333,1.2048,68.75,1.1785,75.0,1.1513,73.4375,1.185,70.3125,1.2266,74.4792,1.175,73.9583,1.189,70.3125,1.2627
73.2372,1.192,68.75,1.2375,72.9167,1.1862,72.3958,1.2009,67.7083,1.1939,76.0417,1.1617,73.4375,1.1807,70.3125,1.2309,73.9583,1.1709,73.9583,1.1732,71.3542,1.2536
73.8281,1.1853,68.2292,1.2368,74.4792,1.1902,72.9167,1.1718,67.1875,1.1955,76.5625,1.1621,73.9583,1.1979,70.3125,1.2281,72.9167,1.1731,74.4792,1.1737,71.3542,1.2483
73.8682,1.1839,69.7917,1.2384,73.9583,1.1726,74.4792,1.176,71.3542,1.164,75.5208,1.1411,75.5208,1.1788,71.875,1.1879,76.5625,1.1472,74.4792,1.1837,69.7917,1.2628
73.7881,1.1777,69.7917,1.2385,75.0,1.1699,74.4792,1.1805,72.3958,1.1543,76.5625,1.1262,75.0,1.1705,70.3125,1.2096,75.0,1.1438,74.4792,1.1885,72.3958,1.2273
73.9483,1.1713,69.2708,1.2307,75.5208,1.1687,73.4375,1.1716,69.2708,1.1536,78.125,1.1165,75.0,1.1775,69.2708,1.2127,73.4375,1.1579,75.5208,1.1756,71.875,1.2381
74.2388,1.1643,71.3542,1.2065,76.0417,1.1499,72.9167,1.1825,70.3125,1.1524,76.5625,1.1127,76.5625,1.1518,71.3542,1.1898,73.9583,1.1444,75.5208,1.1604,71.875,1.2368
74.6394,1.1558,72.3958,1.1933,73.9583,1.1504,74.4792,1.1619,70.8333,1.133,76.0417,1.1208,75.5208,1.1505,71.3542,1.2036,76.5625,1.1245,74.4792,1.1511,73.4375,1.2277
74.8197,1.1514,69.7917,1.1936,76.0417,1.1488,74.4792,1.1523,71.875,1.1402,78.6458,1.0983,77.6042,1.1397,71.3542,1.186,75.5208,1.1334,73.9583,1.1465,71.875,1.2355
74.7897,1.1463,71.3542,1.2026,78.125,1.1102,75.0,1.1465,73.4375,1.1072,77.6042,1.1047,78.125,1.1291,73.4375,1.1514,75.5208,1.1264,75.0,1.142,70.3125,1.2161
75.1102,1.1394,72.3958,1.1788,76.5625,1.1354,76.5625,1.1369,70.8333,1.1282,77.6042,1.113,77.0833,1.1363,70.8333,1.1831,74.4792,1.1172,75.5208,1.1178,73.4375,1.2054
75.3405,1.1339,70.3125,1.1896,77.6042,1.117,74.4792,1.153,70.8333,1.1245,78.125,1.1006,76.5625,1.1282,73.4375,1.1538,75.5208,1.1171,73.9583,1.1412,72.9167,1.1937
75.5409,1.129,71.875,1.1632,77.6042,1.1046,75.5208,1.1169,71.875,1.1243,79.1667,1.0825,76.5625,1.1363,72.9167,1.167,73.9583,1.1209,73.9583,1.1214,72.9167,1.2071
75.611,1.1249,72.9167,1.1778,78.125,1.1028,75.5208,1.1322,72.9167,1.104,77.6042,1.1117,76.5625,1.1236,73.4375,1.1575,77.6042,1.0952,76.0417,1.1004,73.4375,1.175
75.7212,1.1205,72.9167,1.1691,78.6458,1.1095,75.5208,1.1116,72.3958,1.1165,78.6458,1.0849,78.125,1.1039,72.9167,1.1571,75.5208,1.1079,75.5208,1.1085,74.4792,1.1865
75.6611,1.1154,72.9167,1.1504,78.6458,1.1024,73.4375,1.1251,72.9167,1.1006,78.125,1.0856,77.0833,1.117,72.9167,1.1469,77.6042,1.0949,76.0417,1.1181,72.9167,1.1914
75.7212,1.1088,72.9167,1.1324,78.125,1.0966,74.4792,1.1203,72.3958,1.092,78.6458,1.0689,77.6042,1.1026,73.4375,1.1314,78.125,1.0757,75.5208,1.0894,72.9167,1.1867
75.9916,1.103,71.3542,1.1581,77.6042,1.0825,76.5625,1.0904,72.9167,1.0863,78.125,1.0724,78.125,1.1065,73.4375,1.1183,77.0833,1.078,74.4792,1.0927,76.5625,1.1594
76.1719,1.1017,73.4375,1.1293,78.125,1.0838,75.0,1.1183,72.3958,1.0794,80.2083,1.0642,78.6458,1.0794,72.3958,1.1247,77.0833,1.0688,75.0,1.093,75.0,1.1679
76.262,1.0999,72.9167,1.1439,77.6042,1.0912,76.5625,1.0795,73.4375,1.08,80.7292,1.0321,78.6458,1.098,72.9167,1.1328,77.0833,1.074,76.0417,1.0745,76.0417,1.1674
76.3321,1.0935,72.3958,1.1363,77.6042,1.0823,77.0833,1.0684,72.9167,1.0867,77.6042,1.0661,78.125,1.0923,75.0,1.1162,77.0833,1.0808,74.4792,1.0967,74.4792,1.1692
76.5725,1.0859,74.4792,1.1107,77.0833,1.0853,76.5625,1.0862,73.4375,1.0745,77.0833,1.0649,78.125,1.0783,73.4375,1.1306,78.125,1.0508,76.5625,1.0655,77.0833,1.1415
76.6426,1.0803,72.9167,1.1115,76.0417,1.0657,76.0417,1.0917,73.4375,1.0689,79.1667,1.0396,77.6042,1.0924,73.4375,1.1098,76.5625,1.0672,75.0,1.08,76.0417,1.1444
76.6727,1.0772,73.9583,1.1152,77.0833,1.0694,75.5208,1.0742,72.9167,1.0761,78.6458,1.046,78.6458,1.0799,74.4792,1.1141,78.125,1.0701,75.5208,1.0737,73.4375,1.1577
76.6326,1.0739,72.9167,1.1172,79.6875,1.0418,75.5208,1.0804,72.9167,1.0641,79.6875,1.0248,78.6458,1.0696,73.4375,1.113,78.125,1.0595,73.9583,1.0857,74.4792,1.1453
76.6627,1.0711,73.4375,1.1053,78.125,1.0567,75.5208,1.0714,72.9167,1.0573,78.6458,1.0516,80.2083,1.0643,75.0,1.1118,78.6458,1.039,75.5208,1.0679,73.4375,1.156
76.9631,1.0637,74.4792,1.1067,77.6042,1.0525,77.0833,1.0597,73.4375,1.0554,78.125,1.0359,78.6458,1.0772,75.5208,1.0785,77.6042,1.057,74.4792,1.0631,74.4792,1.1407
77.2336,1.0554,72.9167,1.0976,77.6042,1.0351,78.6458,1.0435,74.4792,1.0475,80.7292,1.0111,78.6458,1.0653,75.0,1.0927,78.125,1.032,73.9583,1.0662,76.0417,1.127
77.5441,1.0516,72.9167,1.1068,77.6042,1.047,78.6458,1.039,73.4375,1.0451,80.2083,1.0116,80.7292,1.048,74.4792,1.0921,78.125,1.0282,76.5625,1.0413,77.6042,1.1199
77.2736,1.05,73.4375,1.0878,77.6042,1.0504,77.0833,1.0565,75.0,1.0302,80.2083,0.9997,80.7292,1.026,75.5208,1.056,79.1667,1.0201,77.0833,1.0466,77.0833,1.1168
77.5541,1.0466,75.5208,1.0688,78.6458,1.0313,77.6042,1.0488,76.0417,1.0161,79.1667,1.019,79.6875,1.049,75.0,1.0668,78.6458,1.0264,76.5625,1.0327,75.5208,1.1151
77.6142,1.0429,74.4792,1.0902,80.2083,1.0131,78.125,1.0485,75.5208,1.0116,80.2083,1.0082,80.2083,1.043,76.0417,1.0737,79.1667,1.0138,77.0833,1.0405,76.5625,1.1089
77.5341,1.0391,73.4375,1.0849,78.6458,1.0302,77.6042,1.0386,76.0417,1.0109,79.6875,1.0037,78.6458,1.0414,73.9583,1.076,77.6042,1.0254,77.0833,1.0298,77.0833,1.096
77.7845,1.0341,73.4375,1.0793,78.125,1.0224,78.6458,1.026,73.4375,1.0318,79.6875,0.9995,80.2083,1.0443,75.5208,1.0592,78.6458,1.0266,76.0417,1.0417,76.5625,1.0972
77.8145,1.0301,73.4375,1.0736,78.6458,1.0097,77.0833,1.0253,72.9167,1.0102,79.1667,0.9947,79.6875,1.0312,74.4792,1.0758,79.1667,1.0145,76.5625,1.0159,77.0833,1.0846
77.7845,1.0275,74.4792,1.0599,79.1667,1.0226,77.6042,1.0363,75.5208,1.0076,79.6875,0.9885,79.1667,1.0412,74.4792,1.0624,79.6875,0.9994,77.0833,1.0188,76.5625,1.087
