S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
63.5817,2.2171,91.4062,0.3546,78.125,0.7022,90.625,0.3528,85.6771,0.4953,88.8021,0.4627,63.8021,0.9186,76.5625,0.772,92.7083,0.3334,90.1042,0.4396,92.1875,0.3246
63.6619,2.2198,91.1458,0.3507,76.3021,0.7202,90.625,0.3404,85.6771,0.4813,88.8021,0.4634,65.3646,0.9211,75.7812,0.7831,92.9688,0.3184,90.3646,0.4296,91.6667,0.3252
63.8722,2.2226,91.6667,0.3399,77.6042,0.7107,90.1042,0.3424,86.1979,0.4631,88.2812,0.4547,66.6667,0.8949,74.7396,0.7918,92.9688,0.3199,90.625,0.4229,91.4062,0.3286
64.1827,2.2188,91.4062,0.343,77.0833,0.7116,90.3646,0.3536,85.6771,0.4636,88.5417,0.4586,66.9271,0.8886,76.5625,0.7679,93.2292,0.3162,90.3646,0.4303,91.4062,0.3311
64.373,2.2152,91.6667,0.3324,78.3854,0.6922,90.8854,0.3348,85.6771,0.472,88.2812,0.4732,67.4479,0.8781,76.5625,0.7636,92.7083,0.3295,90.625,0.4161,92.7083,0.3107
64.4331,2.2153,91.9271,0.3266,78.125,0.6919,90.625,0.3355,85.9375,0.4644,88.5417,0.4723,68.2292,0.8603,76.5625,0.7587,92.7083,0.3311,90.625,0.4243,92.7083,0.3086
64.6234,2.2165,91.6667,0.3379,79.4271,0.6558,90.625,0.3383,85.9375,0.4725,88.5417,0.4497,66.9271,0.8784,76.5625,0.7402,93.2292,0.3087,90.3646,0.4221,92.1875,0.3116
65.1142,2.2106,91.4062,0.3387,79.1667,0.6668,89.8438,0.3521,85.9375,0.4763,88.5417,0.4442,68.4896,0.8359,77.3438,0.7505,93.2292,0.2947,91.1458,0.4078,91.9271,0.3138
65.1943,2.2133,91.9271,0.3226,78.3854,0.6781,89.8438,0.3453,86.1979,0.4588,88.5417,0.4402,70.0521,0.8303,77.0833,0.7369,93.4896,0.2938,91.1458,0.4076,92.7083,0.308
65.2845,2.2156,91.9271,0.3173,78.6458,0.675,91.1458,0.3272,85.9375,0.4719,89.0625,0.43,69.7917,0.8269,77.6042,0.7389,93.2292,0.3061,90.3646,0.4074,92.4479,0.3044
65.4948,2.2194,91.9271,0.3235,79.4271,0.6735,90.3646,0.3244,86.9792,0.4414,88.8021,0.4388,69.7917,0.8157,76.8229,0.7502,93.4896,0.2955,91.1458,0.3882,92.4479,0.3111
65.2544,2.2191,92.1875,0.3088,79.1667,0.6469,90.8854,0.328,86.7188,0.4438,88.2812,0.4496,68.75,0.8329,78.125,0.7179,93.75,0.2952,90.625,0.4066,92.7083,0.2966
65.5749,2.222,91.4062,0.3324,79.1667,0.6326,89.8438,0.3385,88.0208,0.4402,88.8021,0.4344,69.5312,0.8263,80.2083,0.702,93.2292,0.2995,90.8854,0.3942,92.4479,0.3002
65.8554,2.2194,91.9271,0.3309,79.6875,0.6247,89.8438,0.3397,86.7188,0.442,89.0625,0.4153,69.0104,0.8267,79.6875,0.6873,93.75,0.2785,91.1458,0.3864,92.1875,0.3058
65.7452,2.2186,91.6667,0.3289,80.4688,0.6116,90.8854,0.3206,86.7188,0.4509,89.3229,0.4117,67.7083,0.8301,79.9479,0.6724,93.4896,0.2779,90.625,0.4089,92.1875,0.3037
65.9054,2.2281,90.625,0.3348,79.4271,0.6389,90.625,0.3217,86.4583,0.4385,90.1042,0.384,69.7917,0.7941,79.1667,0.7092,93.75,0.2772,91.1458,0.3692,92.4479,0.2906
66.0557,2.2244,92.4479,0.3038,79.6875,0.627,91.1458,0.3085,86.7188,0.4342,89.0625,0.4132,69.7917,0.8123,80.2083,0.6977,93.75,0.2767,91.4062,0.3737,92.4479,0.289
66.0657,2.227,91.9271,0.31,80.4688,0.6166,90.8854,0.3068,87.7604,0.4287,88.5417,0.4252,69.2708,0.8202,80.2083,0.6758,93.2292,0.285,90.625,0.3922,93.2292,0.2829
66.216,2.2268,92.1875,0.3008,80.4688,0.6155,90.625,0.3134,87.5,0.4338,88.8021,0.4281,69.0104,0.8166,79.9479,0.6766,92.9688,0.2893,91.4062,0.3813,93.2292,0.2728
66.4463,2.2255,91.9271,0.3093,81.5104,0.5939,90.625,0.3122,87.5,0.426,88.8021,0.4114,70.0521,0.7997,79.9479,0.6632,94.0104,0.2628,90.8854,0.3867,92.9688,0.2835
66.3562,2.2224,91.6667,0.3157,81.5104,0.5783,90.3646,0.321,86.4583,0.4451,89.3229,0.409,70.0521,0.79,81.7708,0.6443,93.4896,0.274,91.1458,0.389,93.4896,0.2775
66.7067,2.2246,91.6667,0.3109,79.9479,0.6251,90.1042,0.3258,86.7188,0.4281,89.0625,0.393,72.6562,0.7611,80.4688,0.6691,93.4896,0.2666,90.8854,0.3765,93.2292,0.2731
66.8369,2.2207,91.6667,0.3105,81.25,0.584,90.625,0.3113,86.4583,0.4408,88.8021,0.3954,71.0938,0.7842,82.2917,0.6413,94.0104,0.268,91.4062,0.3658,92.7083,0.2812
67.0873,2.2215,91.9271,0.3072,80.9896,0.601,90.625,0.3074,87.2396,0.4234,89.3229,0.3949,73.1771,0.7459,81.25,0.6501,93.4896,0.2722,91.1458,0.3633,93.2292,0.2747
67.2576,2.221,91.6667,0.3108,80.9896,0.6049,90.3646,0.315,87.7604,0.4068,89.3229,0.3936,72.3958,0.7644,81.25,0.6445,95.0521,0.2524,91.1458,0.3687,93.4896,0.2721
67.2877,2.2198,91.9271,0.3049,80.9896,0.593,90.3646,0.3194,86.7188,0.4271,89.0625,0.389,73.4375,0.7412,80.9896,0.6422,94.0104,0.2662,91.1458,0.3703,93.4896,0.2704
67.4179,2.2153,92.4479,0.3002,81.7708,0.5818,90.8854,0.296,87.5,0.4208,89.0625,0.3956,73.1771,0.7489,80.4688,0.6491,94.0104,0.2525,90.625,0.3842,93.4896,0.2679
67.2776,2.2193,92.4479,0.2954,80.7292,0.5857,90.625,0.3039,87.7604,0.4107,89.0625,0.3888,72.6562,0.7613,80.9896,0.6473,94.7917,0.2442,91.4062,0.37,93.4896,0.263
67.0974,2.2215,92.4479,0.2973,81.5104,0.5521,90.3646,0.3031,87.5,0.4152,88.5417,0.3939,72.3958,0.7741,81.7708,0.626,94.2708,0.2504,91.1458,0.374,93.2292,0.266
67.0974,2.225,92.9688,0.2863,82.0312,0.5563,90.625,0.2936,87.5,0.4128,89.3229,0.3838,71.3542,0.7797,81.7708,0.6193,94.0104,0.255,91.1458,0.3684,93.2292,0.2646
67.3878,2.2254,91.9271,0.2966,80.7292,0.5901,90.8854,0.2996,87.5,0.4039,89.8438,0.3633,73.4375,0.7521,82.2917,0.6146,94.2708,0.2556,91.6667,0.3458,93.2292,0.2644
67.6382,2.2224,92.4479,0.2986,82.0312,0.5714,90.3646,0.3031,86.9792,0.4122,89.0625,0.3826,73.6979,0.7467,81.7708,0.6192,95.0521,0.2482,91.1458,0.3574,94.0104,0.2601
67.6182,2.2209,93.2292,0.2964,81.5104,0.569,90.8854,0.2993,87.5,0.4053,89.5833,0.3798,73.9583,0.735,82.2917,0.6109,94.5312,0.2498,90.8854,0.3729,93.4896,0.2675
67.8085,2.2199,92.7083,0.3036,82.5521,0.5545,90.3646,0.3051,87.5,0.3897,89.3229,0.3888,75.0,0.722,82.2917,0.5841,94.5312,0.2551,91.1458,0.37,93.75,0.2595
67.8586,2.2184,92.9688,0.2993,82.2917,0.5489,90.1042,0.3052,87.2396,0.418,89.3229,0.3837,74.7396,0.7139,83.0729,0.5878,95.0521,0.2473,91.4062,0.3618,93.75,0.2576
68.0188,2.2209,93.4896,0.2844,82.5521,0.553,90.625,0.3009,87.2396,0.4032,90.1042,0.3686,75.0,0.7236,82.2917,0.6047,94.7917,0.2553,91.6667,0.3531,93.4896,0.2589
68.0389,2.2226,92.9688,0.2899,81.7708,0.5667,90.8854,0.2873,87.7604,0.3787,90.3646,0.365,75.5208,0.7207,82.5521,0.606,95.0521,0.2434,91.9271,0.3336,93.75,0.2589
68.2292,2.2217,93.2292,0.2935,82.5521,0.5546,90.3646,0.3065,87.5,0.3915,89.8438,0.3606,75.7812,0.7079,82.5521,0.5985,94.5312,0.2516,91.9271,0.338,93.75,0.2567
68.1991,2.2197,93.4896,0.2823,82.5521,0.5459,91.1458,0.2917,87.2396,0.3958,90.1042,0.3678,75.0,0.7145,83.3333,0.5822,94.7917,0.2441,91.1458,0.3621,94.0104,0.2494
67.9988,2.2228,93.2292,0.281,84.1146,0.5116,90.625,0.2951,87.7604,0.3972,89.5833,0.3744,74.7396,0.7312,83.0729,0.5779,94.7917,0.2384,91.1458,0.3539,93.75,0.2559
67.9988,2.2268,93.2292,0.29,82.2917,0.548,91.6667,0.2846,86.7188,0.4075,89.5833,0.3653,75.7812,0.7116,82.8125,0.5749,94.5312,0.2477,91.1458,0.351,93.4896,0.2532
68.1891,2.2277,92.9688,0.2886,82.0312,0.5667,91.4062,0.2852,87.5,0.3904,90.625,0.3463,76.8229,0.6898,83.0729,0.5972,94.7917,0.2449,92.1875,0.3173,94.0104,0.2392
68.4195,2.2226,93.4896,0.2815,82.2917,0.561,91.1458,0.2869,88.0208,0.3889,90.1042,0.3527,76.3021,0.6981,82.2917,0.6026,94.5312,0.2404,91.4062,0.3419,94.0104,0.2413
68.4595,2.219,93.4896,0.2773,82.5521,0.5346,91.4062,0.28,88.5417,0.3895,90.1042,0.3578,76.0417,0.6931,83.3333,0.5772,94.7917,0.2354,91.4062,0.3465,93.75,0.2395
68.4495,2.2204,93.2292,0.2813,83.3333,0.5159,91.6667,0.285,87.5,0.3942,89.8438,0.3694,76.3021,0.7084,83.3333,0.566,94.7917,0.2413,91.4062,0.349,93.75,0.2444
68.4696,2.2268,93.4896,0.2873,83.5938,0.5175,91.1458,0.2952,87.5,0.3817,89.8438,0.3596,76.8229,0.703,83.8542,0.5511,94.7917,0.2431,91.9271,0.3407,93.75,0.2434
68.5697,2.2237,92.9688,0.2851,83.3333,0.5283,91.6667,0.2848,87.5,0.3914,89.5833,0.3513,76.5625,0.6876,83.0729,0.5642,95.0521,0.2293,91.4062,0.3439,93.75,0.242
68.5697,2.2239,92.7083,0.2809,84.6354,0.5158,90.8854,0.287,87.5,0.3934,89.5833,0.3575,75.2604,0.7027,83.3333,0.5645,95.3125,0.2237,92.1875,0.3335,93.75,0.2406
68.5697,2.2263,92.9688,0.2805,85.1562,0.4912,91.9271,0.2706,87.7604,0.3789,90.3646,0.3487,76.0417,0.7061,84.375,0.5419,95.0521,0.2303,91.4062,0.3429,94.0104,0.2386
68.6098,2.2273,92.9688,0.2844,84.6354,0.4929,91.4062,0.2869,88.0208,0.3814,90.1042,0.3442,75.5208,0.7229,83.5938,0.5483,94.7917,0.2297,91.4062,0.341,94.0104,0.2321
68.6999,2.2226,92.9688,0.2747,83.8542,0.5249,91.9271,0.2815,87.7604,0.3902,89.5833,0.3559,77.0833,0.693,83.5938,0.5553,94.5312,0.229,91.6667,0.3459,94.5312,0.23
68.9103,2.222,93.4896,0.264,84.8958,0.5091,92.1875,0.2728,88.2812,0.3858,89.5833,0.3562,76.0417,0.7015,83.8542,0.5455,94.7917,0.2212,91.1458,0.3509,94.2708,0.2365
68.8902,2.2289,93.4896,0.2723,84.375,0.5077,91.9271,0.2755,87.7604,0.3714,90.1042,0.3536,76.8229,0.6927,83.5938,0.5523,95.0521,0.2254,91.6667,0.3345,94.0104,0.2378
