S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
55.1182,2.2911,91.9271,0.4104,68.2292,0.9248,91.6667,0.4087,82.5521,0.7433,63.2812,1.176,53.9062,1.15,63.0208,1.0984,72.3958,0.8798,82.0312,0.6985,91.9271,0.4728
55.3986,2.2866,93.2292,0.3864,69.5312,0.8807,92.1875,0.3822,81.7708,0.7385,60.6771,1.2121,51.8229,1.1608,68.2292,1.0171,72.3958,0.8956,82.0312,0.7197,92.4479,0.4494
55.7993,2.2838,92.7083,0.3847,70.0521,0.8796,91.9271,0.3745,82.2917,0.7169,63.2812,1.1876,53.6458,1.12,67.7083,1.0268,72.3958,0.8749,83.8542,0.6781,92.7083,0.4427
56.7308,2.2719,91.9271,0.395,69.7917,0.8533,91.9271,0.3762,83.3333,0.705,66.9271,1.1598,55.2083,1.0852,68.2292,0.9986,74.7396,0.8585,83.3333,0.6719,92.7083,0.4389
57.2516,2.2691,91.9271,0.3982,71.3542,0.8065,91.4062,0.3978,83.0729,0.6938,68.75,1.1128,55.4688,1.0732,70.5729,0.9706,76.5625,0.8159,82.5521,0.6749,92.7083,0.436
57.3918,2.2706,92.4479,0.3836,70.3125,0.8314,92.7083,0.3512,82.8125,0.696,68.4896,1.1267,55.4688,1.0791,69.5312,0.9551,76.0417,0.8292,83.8542,0.6633,93.2292,0.4015
57.5321,2.2724,92.4479,0.3679,71.875,0.8182,92.1875,0.3639,83.3333,0.668,68.75,1.0958,55.4688,1.0816,72.6562,0.933,76.0417,0.8227,84.375,0.6359,93.2292,0.3985
58.5337,2.2622,92.9688,0.3571,72.6562,0.7981,92.7083,0.3574,83.3333,0.6805,71.0938,1.078,56.7708,1.0529,71.3542,0.9069,78.6458,0.7838,83.3333,0.6586,92.9688,0.3918
58.6138,2.2632,92.7083,0.3566,73.4375,0.7719,92.1875,0.3589,83.3333,0.6832,71.0938,1.0639,55.2083,1.0743,71.6146,0.888,78.9062,0.7734,83.5938,0.6468,92.9688,0.3723
59.1546,2.2562,92.9688,0.3516,72.6562,0.7867,92.4479,0.3568,83.5938,0.6611,72.9167,1.014,57.2917,1.0403,71.6146,0.9019,80.7292,0.7363,84.6354,0.6232,92.7083,0.3726
59.4351,2.2548,92.4479,0.3556,73.1771,0.7727,92.4479,0.3543,83.8542,0.6529,73.9583,1.0011,58.5938,1.0253,71.875,0.8866,80.4688,0.7354,84.8958,0.6172,93.2292,0.3644
59.7456,2.2486,92.7083,0.3394,72.3958,0.7728,92.7083,0.3389,84.375,0.6463,74.2188,0.9832,60.1562,0.9973,72.6562,0.8817,80.7292,0.7207,84.8958,0.5954,93.2292,0.3537
60.3766,2.2441,93.2292,0.3267,73.9583,0.7642,91.9271,0.3448,85.1562,0.6248,72.9167,0.9972,62.5,0.9525,72.9167,0.8622,80.2083,0.7414,85.9375,0.6013,93.4896,0.3481
60.7772,2.2408,92.4479,0.348,75.2604,0.7335,92.7083,0.334,84.8958,0.6213,75.5208,0.9632,63.2812,0.9473,73.6979,0.8423,82.0312,0.7144,85.6771,0.6022,92.9688,0.3541
60.9776,2.2439,92.1875,0.3419,76.5625,0.7273,92.1875,0.3433,84.6354,0.607,73.6979,0.9624,65.1042,0.9243,74.4792,0.8549,81.25,0.7203,86.1979,0.5713,93.4896,0.3403
61.1478,2.2415,92.7083,0.3362,75.5208,0.7262,92.1875,0.3291,84.6354,0.605,75.2604,0.9573,66.4062,0.9147,73.6979,0.8504,81.7708,0.6953,86.4583,0.5631,93.2292,0.35
61.869,2.2322,92.7083,0.3357,77.0833,0.7216,91.9271,0.3334,84.6354,0.6032,76.0417,0.9359,66.6667,0.9068,77.0833,0.8099,83.0729,0.6736,85.4167,0.5861,92.9688,0.3331
